lead_id,campaign_id,created_date,stage,deal_value_zar,closed_date
LD002113,CMP0013,2026-01-18,New,,
LD002114,CMP0013,2026-01-18,New,,
LD002115,CMP0013,2026-01-18,won,252900.0,2026-03-13
LD002116,CMP0013,2026-01-18,lost,,2026-02-18
LD002117,CMP0013,2026-01-18,Qualified,,
LD002118,CMP0013,2026-01-19,New,,
LD002119,CMP0013,2026-01-19,new,,
LD002120,CMP0013,2026-01-19,new,,
LD002121,CMP0013,2026-01-19,NEW ,,
LD002122,CMP0013,2026-01-19,Lost,,2026-02-23
LD002123,CMP0013,2026-01-19,LOST,,2026-02-06
LD002124,CMP0013,2026-01-19,Qualified,,
LD002125,CMP0013,2026-01-19,LOST,,2026-02-07
LD002126,CMP0013,2026-01-19,lost,,2026-02-09
LD002127,CMP0013,2026-01-19,new,,
LD002128,CMP0013,2026-01-19,LOST,,2026-01-29
LD002129,CMP0013,2026-01-19,new,,
LD002130,CMP0013,2026-01-19,NEW ,,
LD002131,CMP0013,2026-01-20,Lost,,2026-01-27
LD002132,CMP0013,2026-01-20,lost,,2026-02-05
LD002133,CMP0013,2026-01-20,lost,,2026-02-04
LD002134,CMP0013,2026-01-20,proposal ,,
LD002135,CMP0013,2026-01-20,New,,
LD002136,CMP0013,2026-01-21,Qualified,,
LD002137,CMP0013,2026-01-21,LOST,,2026-02-16
LD002138,CMP0013,2026-01-21,NEW ,,
LD002139,CMP0013,2026-01-21,Qualified,,
LD002140,CMP0013,2026-01-21,Lost,,2026-02-16
LD002141,CMP0013,2026-01-21,Qualified,,
LD002142,CMP0013,2026-01-21,NEW ,,
LD002143,CMP0013,2026-01-22,qualified,,
LD002144,CMP0013,2026-01-22,qualified,,
LD002145,CMP0013,2026-01-22,New,,
LD002146,CMP0013,2026-01-22,lost,,2026-02-08
LD002147,CMP0013,2026-01-22,New,,
LD002148,CMP0013,2026-01-23,qualified,,
LD002149,CMP0013,2026-01-23,LOST,,2026-02-19
LD002150,CMP0013,2026-01-23,LOST,,2026-03-05
LD002151,CMP0013,2026-01-23,LOST,,2026-02-04
LD002152,CMP0013,2026-01-23,won,281400.0,2026-03-14
LD002153,CMP0013,2026-01-23,Lost,,2026-03-08
LD002154,CMP0013,2026-01-24,qualified,,
LD002155,CMP0013,2026-01-24,NEW ,,
LD002156,CMP0013,2026-01-24,new,,
LD002157,CMP0013,2026-01-24,Qualified,,
LD002158,CMP0013,2026-01-25,lost,,2026-02-24
LD002159,CMP0013,2026-01-25,proposal ,,
LD002160,CMP0013,2026-01-25,LOST,,2026-02-06
LD002161,CMP0013,2026-01-25,Lost,,2026-02-14
LD002162,CMP0013,2026-01-26,LOST,,2026-03-08
LD002163,CMP0013,2026-01-26,Qualified,,
LD002164,CMP0013,2026-01-26,qualified,,
LD002165,CMP0013,2026-01-26,NEW ,,
LD002166,CMP0013,2026-01-26,lost,,2026-02-27
LD002167,CMP0013,2026-01-26,Qualified,,
LD002168,CMP0013,2026-01-26,New,,
LD002169,CMP0013,2026-01-26,New,,
LD002170,CMP0013,2026-01-26,new,,
LD002171,CMP0013,2026-01-27,New,,
LD002172,CMP0013,2026-01-27,LOST,,2026-02-21
LD002173,CMP0013,2026-01-27,NEW ,,
LD002174,CMP0013,2026-01-27,New,,
LD002175,CMP0013,2026-01-27,new,,
LD002176,CMP0013,2026-01-27,qualified,,
LD002177,CMP0013,2026-01-27,new,,
LD002178,CMP0013,2026-01-27,LOST,,2026-03-03
LD002179,CMP0013,2026-01-28,New,,
LD002180,CMP0013,2026-01-28,Qualified,,
LD002181,CMP0013,2026-01-28,Qualified,,
LD002182,CMP0013,2026-01-28,Lost,,2026-03-01
LD002183,CMP0013,2026-01-28,new,,
LD002184,CMP0013,2026-01-28,lost,,2026-03-05
LD002185,CMP0013,2026-01-28,Qualified,,
LD002186,CMP0013,2026-01-28,LOST,,2026-02-24
LD002187,CMP0013,2026-01-29,LOST,,2026-02-13
LD002188,CMP0013,2026-01-29,qualified,,
LD002189,CMP0013,2026-01-29,LOST,,2026-02-15
LD002190,CMP0013,2026-01-29,New,,
LD002191,CMP0013,2026-01-29,Lost,,2026-02-28
LD002192,CMP0013,2026-01-29,LOST,,2026-02-26
LD002193,CMP0013,2026-01-29,Lost,,2026-03-02
LD002194,CMP0013,2026-01-29,NEW ,,
LD002195,CMP0013,2026-01-30,lost,,2026-03-01
LD002196,CMP0013,2026-01-30,NEW ,,
LD002197,CMP0013,2026-01-30,qualified,,
LD002198,CMP0013,2026-01-30,Qualified,,
LD002199,CMP0013,2026-01-30,new,,
LD002200,CMP0013,2026-01-30,lost,,2026-03-01
LD002201,CMP0013,2026-01-30,NEW ,,
LD002202,CMP0013,2026-01-31,New,,
LD002203,CMP0013,2026-01-31,New,,
LD002204,CMP0013,2026-01-31,qualified,,
LD002205,CMP0013,2026-01-31,LOST,,2026-02-14
LD002206,CMP0013,2026-01-31,lost,,2026-02-09
LD002207,CMP0013,2026-01-31,New,,
LD002208,CMP0013,2026-01-31,New,,
LD002209,CMP0013,2026-02-01,New,,
LD002210,CMP0013,2026-02-01,NEW ,,
LD002211,CMP0013,2026-02-01,proposal ,,
LD002212,CMP0013,2026-02-02,qualified,,
LD002213,CMP0013,2026-02-02,New,,
LD002214,CMP0013,2026-02-02,Lost,,2026-02-14
LD002215,CMP0013,2026-02-02,qualified,,
LD002216,CMP0013,2026-02-03,LOST,,2026-03-06
LD002217,CMP0013,2026-02-03,Lost,,2026-02-13
LD002218,CMP0013,2026-02-03,Proposal,,
LD002219,CMP0013,2026-02-03,NEW ,,
LD002220,CMP0013,2026-02-04,LOST,,2026-03-11
LD002221,CMP0013,2026-02-04,qualified,,
LD002222,CMP0013,2026-02-04,New,,
LD002223,CMP0013,2026-02-04,LOST,,2026-02-28
LD002224,CMP0013,2026-02-04,new,,
LD002225,CMP0013,2026-02-04,NEW ,,
LD002226,CMP0013,2026-02-04,Qualified,,
LD002227,CMP0013,2026-02-05,Qualified,,
LD002228,CMP0013,2026-02-06,Lost,,2026-03-15
LD002229,CMP0013,2026-02-06,LOST,,2026-02-24
LD002230,CMP0013,2026-02-06,proposal ,,
LD002231,CMP0013,2026-02-06,New,,
LD002232,CMP0013,2026-02-06,new,,
LD002233,CMP0013,2026-02-06,New,,
LD002234,CMP0013,2026-02-06,Qualified,,
LD002235,CMP0013,2026-02-06,New,,
LD002236,CMP0013,2026-02-07,Qualified,,
LD002237,CMP0013,2026-02-07,new,,
LD002238,CMP0013,2026-02-07,Qualified,,
LD002239,CMP0013,2026-02-07,LOST,,2026-03-11
LD002240,CMP0013,2026-02-07,new,,
LD002241,CMP0013,2026-02-07,new,,
LD002242,CMP0013,2026-02-08,Lost,,2026-03-17
LD002243,CMP0013,2026-02-08,Lost,,2026-02-26
LD002244,CMP0013,2026-02-08,qualified,,
LD002245,CMP0013,2026-02-09,new,,
LD002246,CMP0013,2026-02-09,Qualified,,
LD002247,CMP0013,2026-02-09,qualified,,
LD002248,CMP0013,2026-02-09,new,,
LD002249,CMP0013,2026-02-09,LOST,,2026-02-20
LD002250,CMP0013,2026-02-09,new,,
LD002251,CMP0013,2026-02-09,LOST,,2026-03-03
LD002252,CMP0013,2026-02-10,lost,,2026-02-18
LD002253,CMP0013,2026-02-10,new,,
LD002254,CMP0013,2026-02-10,LOST,,2026-03-16
LD002255,CMP0013,2026-02-10,Qualified,,
LD002256,CMP0013,2026-02-10,qualified,,
LD002257,CMP0013,2026-02-10,lost,,2026-02-19
LD002258,CMP0013,2026-02-10,qualified,,
LD002259,CMP0013,2026-02-10,lost,,2026-03-06
LD002260,CMP0013,2026-02-10,NEW ,,
LD002261,CMP0013,2026-02-11,NEW ,,
LD002262,CMP0013,2026-02-11,qualified,,
LD002263,CMP0013,2026-02-11,lost,,2026-03-10
LD002264,CMP0013,2026-02-11,Lost,,2026-02-22
LD002265,CMP0013,2026-02-11,Lost,,2026-03-12
LD002266,CMP0013,2026-02-11,Lost,,2026-03-04
LD002267,CMP0013,2026-02-11,proposal ,,
LD002268,CMP0013,2026-02-11,new,,
LD002269,CMP0013,2026-02-12,LOST,,2026-03-20
LD002270,CMP0013,2026-02-12,LOST,,2026-03-16
LD002271,CMP0013,2026-02-12,New,,
LD002272,CMP0013,2026-02-12,new,,
LD002273,CMP0013,2026-02-12,LOST,,2026-03-05
LD002274,CMP0013,2026-02-12,NEW ,,
LD002275,CMP0013,2026-02-13,NEW ,,
LD002276,CMP0013,2026-02-13,new,,
LD002277,CMP0013,2026-02-13,qualified,,
LD002278,CMP0013,2026-02-14,new,,
LD002279,CMP0013,2026-02-14,lost,,2026-03-26
LD002280,CMP0013,2026-02-14,qualified,,
LD002281,CMP0013,2026-02-14,Lost,,2026-03-11
LD002282,CMP0013,2026-02-14,LOST,,2026-03-03
LD002283,CMP0013,2026-02-15,LOST,,2026-02-28
LD002284,CMP0013,2026-02-16,lost,,2026-02-26
LD002285,CMP0013,2026-02-16,Qualified,,
LD002286,CMP0013,2026-02-16,lost,,2026-03-21
LD002287,CMP0013,2026-02-16,new,,
LD002288,CMP0013,2026-02-16,LOST,,2026-03-21
LD002289,CMP0013,2026-02-16,New,,
LD002290,CMP0013,2026-02-16,new,,
LD002291,CMP0013,2026-02-16,proposal ,,
LD002292,CMP0013,2026-02-17,NEW ,,
LD002293,CMP0013,2026-02-17,new,,
LD002294,CMP0013,2026-02-18,qualified,,
LD002295,CMP0013,2026-02-18,new,,
LD002296,CMP0013,2026-02-18,LOST,,2026-03-15
LD002297,CMP0013,2026-02-18,Qualified,,
LD002298,CMP0013,2026-02-19,Lost,,2026-04-04
LD002299,CMP0013,2026-02-19,NEW ,,
LD002300,CMP0013,2026-02-19,new,,
LD002301,CMP0013,2026-02-19,LOST,,2026-03-13
LD002302,CMP0013,2026-02-19,new,,
LD002303,CMP0013,2026-02-19,NEW ,,
LD002304,CMP0013,2026-02-20,LOST,,2026-03-07
LD002305,CMP0013,2026-02-20,new,,
LD002306,CMP0013,2026-02-20,Lost,,2026-03-26
LD002307,CMP0013,2026-02-20,NEW ,,
LD002308,CMP0013,2026-02-20,qualified,,
LD002309,CMP0013,2026-02-20,NEW ,,
LD002310,CMP0013,2026-02-20,Lost,,2026-03-22
LD002311,CMP0013,2026-02-20,Qualified,,
LD002312,CMP0013,2026-02-21,Qualified,,
LD002313,CMP0013,2026-02-21,qualified,,
LD002314,CMP0013,2026-02-21,Qualified,,
LD002315,CMP0013,2026-02-22,Qualified,,
LD002316,CMP0013,2026-02-22,Proposal,,
LD002317,CMP0013,2026-02-22,LOST,,2026-03-28
LD002318,CMP0013,2026-02-22,NEW ,,
LD002319,CMP0013,2026-02-23,new,,
LD002320,CMP0013,2026-02-23,lost,,2026-03-27
LD002321,CMP0013,2026-02-23,Qualified,,
LD002322,CMP0013,2026-02-24,LOST,,2026-04-03
LD002323,CMP0013,2026-02-24,lost,,2026-03-14
LD002324,CMP0013,2026-02-24,proposal ,,
LD002325,CMP0013,2026-02-24,New,,
LD002326,CMP0013,2026-02-24,qualified,,
LD002327,CMP0013,2026-02-25,Proposal,,
LD002328,CMP0013,2026-02-25,Qualified,,
LD002329,CMP0013,2026-02-25,Lost,,2026-03-30
LD002330,CMP0013,2026-02-25,lost,,2026-04-08
LD002331,CMP0013,2026-02-25,new,,
LD002332,CMP0013,2026-02-25,Qualified,,
LD002333,CMP0013,2026-02-26,New,,
LD002334,CMP0013,2026-02-26,Qualified,,
LD002335,CMP0013,2026-02-26,New,,
LD002336,CMP0013,2026-02-26,Lost,,2026-03-14
LD002337,CMP0013,2026-02-26,New,,
LD002338,CMP0013,2026-02-26,Qualified,,
LD002339,CMP0013,2026-02-26,NEW ,,
LD002340,CMP0013,2026-02-26,NEW ,,
LD002341,CMP0013,2026-02-26,LOST,,2026-03-05
LD002342,CMP0013,2026-02-26,Lost,,2026-03-12
LD002343,CMP0013,2026-02-27,Proposal,,
LD002344,CMP0013,2026-02-27,qualified,,
LD002345,CMP0013,2026-02-27,Lost,,2026-04-01
LD002346,CMP0013,2026-02-28,Lost,,2026-03-17
LD002347,CMP0013,2026-02-28,NEW ,,
LD002348,CMP0013,2026-03-01,qualified,,
LD002349,CMP0013,2026-03-01,lost,,2026-04-01
LD002350,CMP0013,2026-03-01,LOST,,2026-04-05
LD002351,CMP0013,2026-03-01,LOST,,2026-03-17
LD002352,CMP0013,2026-03-01,NEW ,,
LD002353,CMP0013,2026-03-01,Qualified,,
LD002354,CMP0013,2026-03-01,Qualified,,
LD002355,CMP0013,2026-03-02,new,,
LD002356,CMP0013,2026-03-02,Lost,,2026-03-24
LD002357,CMP0013,2026-03-02,LOST,,2026-03-24
LD002358,CMP0013,2026-03-02,NEW ,,
LD002359,CMP0013,2026-03-02,qualified,,
LD002360,CMP0013,2026-03-02,NEW ,,
LD002361,CMP0013,2026-03-02,lost,,2026-04-09
LD002362,CMP0013,2026-03-03,New,,
LD002363,CMP0013,2026-03-03,qualified,,
LD002364,CMP0013,2026-03-03,proposal ,,
LD002365,CMP0013,2026-03-03,Qualified,,
LD002366,CMP0013,2026-03-03,qualified,,
LD002367,CMP0013,2026-03-03,new,,
LD002368,CMP0013,2026-03-03,NEW ,,
LD002369,CMP0013,2026-03-03,New,,
LD002370,CMP0013,2026-03-04,new,,
LD002371,CMP0013,2026-03-04,Lost,,2026-03-12
LD002372,CMP0013,2026-03-04,Lost,,2026-04-06
LD002373,CMP0013,2026-03-04,Lost,,2026-04-07
LD002374,CMP0013,2026-03-04,LOST,,2026-04-06
LD002375,CMP0013,2026-03-05,lost,,2026-03-25
LD002376,CMP0013,2026-03-05,NEW ,,
LD002377,CMP0013,2026-03-05,NEW ,,
LD002378,CMP0013,2026-03-05,Lost,,2026-03-22
LD002379,CMP0013,2026-03-05,NEW ,,
LD002380,CMP0013,2026-03-06,New,,
LD002381,CMP0013,2026-03-06,NEW ,,
LD002382,CMP0013,2026-03-06,NEW ,,
LD002383,CMP0013,2026-03-06,qualified,,
LD002384,CMP0013,2026-03-07,LOST,,2026-03-19
LD002385,CMP0013,2026-03-07,LOST,,2026-03-31
LD002386,CMP0013,2026-03-07,new,,
LD002387,CMP0013,2026-03-07,NEW ,,
LD002388,CMP0013,2026-03-08,LOST,,2026-04-02
LD002389,CMP0013,2026-03-08,LOST,,2026-04-19
LD002390,CMP0013,2026-03-09,New,,
LD002391,CMP0013,2026-03-09,Qualified,,
LD002392,CMP0013,2026-03-09,New,,
LD002393,CMP0013,2026-03-09,lost,,2026-03-23
LD002394,CMP0013,2026-03-09,Qualified,,
LD002395,CMP0013,2026-03-09,new,,
LD002396,CMP0013,2026-03-09,New,,
LD002397,CMP0013,2026-03-09,Lost,,2026-03-23
LD002398,CMP0013,2026-03-09,lost,,2026-03-21
LD002399,CMP0013,2026-03-09,qualified,,
LD002400,CMP0013,2026-03-10,Qualified,,
LD002401,CMP0013,2026-03-10,New,,
LD002402,CMP0013,2026-03-10,lost,,2026-04-14
LD002403,CMP0013,2026-03-10,qualified,,
LD002404,CMP0013,2026-03-10,proposal ,,
LD002405,CMP0013,2026-03-11,New,,
LD002406,CMP0013,2026-03-11,Qualified,,
LD002407,CMP0013,2026-03-11,Qualified,,
LD002408,CMP0013,2026-03-11,new,,
LD002409,CMP0013,2026-03-11,proposal ,,
LD002410,CMP0013,2026-03-12,qualified,,
LD002411,CMP0013,2026-03-12,Qualified,,
LD002412,CMP0013,2026-03-12,New,,
LD002413,CMP0013,2026-03-12,NEW ,,
LD002414,CMP0013,2026-03-12,qualified,,
LD002415,CMP0013,2026-03-12,LOST,,2026-04-25
LD002416,CMP0013,2026-03-12,lost,,2026-04-23
LD002417,CMP0013,2026-03-12,NEW ,,
LD002418,CMP0013,2026-03-13,Lost,,2026-03-29
LD002419,CMP0013,2026-03-13,lost,,2026-03-23
LD002420,CMP0013,2026-03-13,qualified,,
LD002421,CMP0013,2026-03-13,lost,,2026-04-16
LD002422,CMP0013,2026-03-13,Lost,,2026-04-17
LD002423,CMP0013,2026-03-13,Lost,,2026-04-21
LD002424,CMP0013,2026-03-13,qualified,,
LD002425,CMP0013,2026-03-13,New,,
LD002426,CMP0013,2026-03-13,new,,
LD002427,CMP0013,2026-03-14,lost,,2026-03-29
LD002428,CMP0013,2026-03-14,NEW ,,
LD002429,CMP0013,2026-03-14,New,,
LD002430,CMP0013,2026-03-15,NEW ,,
LD002431,CMP0013,2026-03-15,New,,
LD002432,CMP0013,2026-03-15,LOST,,2026-03-28
LD002433,CMP0013,2026-03-15,LOST,,2026-03-24
LD002434,CMP0013,2026-03-15,LOST,,2026-04-23
LD002435,CMP0013,2026-03-16,LOST,,2026-04-17
LD002436,CMP0013,2026-03-16,New,,
LD002437,CMP0013,2026-03-16,Lost,,2026-04-06
LD002438,CMP0013,2026-03-17,LOST,,2026-03-29
LD002439,CMP0013,2026-03-17,Lost,,2026-04-27
LD002440,CMP0013,2026-03-17,NEW ,,
LD002441,CMP0013,2026-03-17,new,,
LD002442,CMP0013,2026-03-17,LOST,,2026-04-08
LD002443,CMP0013,2026-03-17,Proposal,,
LD002444,CMP0013,2026-03-17,LOST,,2026-03-24
LD002445,CMP0013,2026-03-18,qualified,,
LD002446,CMP0013,2026-03-18,proposal ,,
LD002447,CMP0013,2026-03-18,Lost,,2026-04-19
LD002448,CMP0013,2026-03-18,Lost,,2026-04-28
LD002449,CMP0013,2026-03-18,Qualified,,
LD002450,CMP0014,2026-01-21,Lost,,2026-02-25
LD002451,CMP0014,2026-01-22,proposal ,,
LD002452,CMP0014,2026-01-26,LOST,,2026-02-07
LD002453,CMP0014,2026-02-01,lost,,2026-03-12
LD002454,CMP0014,2026-02-02,lost,,2026-02-28
LD002455,CMP0014,2026-02-04,new,,
LD002456,CMP0014,2026-02-15,New,,
LD002457,CMP0014,2026-02-18,qualified,,
LD002458,CMP0014,2026-02-18,LOST,,2026-03-06
LD002459,CMP0014,2026-02-19,new,,
LD002460,CMP0014,2026-02-20,New,,
LD002461,CMP0014,2026-02-22,NEW ,,
LD002462,CMP0014,2026-02-23,new,,
LD002463,CMP0014,2026-02-24,NEW ,,
LD002464,CMP0014,2026-03-02,new,,
LD002465,CMP0014,2026-03-03,proposal ,,
LD002466,CMP0014,2026-03-04,NEW ,,
LD002467,CMP0014,2026-03-05,new,,
LD002468,CMP0014,2026-03-05,LOST,,2026-04-07
LD002469,CMP0014,2026-03-07,qualified,,
LD002470,CMP0014,2026-03-11,LOST,,2026-03-19
LD002471,CMP0014,2026-03-11,Lost,,2026-04-07
LD002472,CMP0014,2026-03-13,lost,,2026-04-21
LD002473,CMP0014,2026-03-14,Qualified,,
LD002474,CMP0014,2026-03-16,lost,,2026-04-05
LD002475,CMP0014,2026-03-16,Lost,,2026-04-20
LD002476,CMP0014,2026-03-16,Qualified,,
LD002477,CMP0014,2026-03-18,qualified,,
LD002478,CMP0014,2026-03-19,New,,
LD002479,CMP0014,2026-03-20,Lost,,2026-04-02
LD002480,CMP0014,2026-03-20,NEW ,,
LD002481,CMP0014,2026-03-24,Qualified,,
LD002482,CMP0014,2026-03-25,Lost,,2026-04-14
LD002483,CMP0014,2026-03-27,lost,,2026-04-15
LD002484,CMP0014,2026-03-31,lost,,2026-04-19
LD002485,CMP0014,2026-04-02,Won ,386700.0,2026-04-20
LD002486,CMP0014,2026-04-04,new,,
LD002487,CMP0014,2026-04-05,lost,,2026-05-03
LD002488,CMP0014,2026-04-09,proposal ,,
LD002489,CMP0014,2026-04-16,New,,
LD002490,CMP0014,2026-04-18,new,,
LD002491,CMP0014,2026-04-18,lost,,2026-04-30
LD002492,CMP0014,2026-04-18,Lost,,2026-04-27
LD002493,CMP0014,2026-04-28,New,,
LD002494,CMP0014,2026-04-28,Qualified,,
LD002495,CMP0014,2026-04-29,Lost,,2026-06-07
LD002496,CMP0014,2026-05-02,new,,
LD002497,CMP0014,2026-05-03,NEW ,,
LD002498,CMP0014,2026-05-04,new,,
LD002499,CMP0014,2026-05-07,qualified,,
LD002500,CMP0014,2026-05-08,New,,
LD002501,CMP0014,2026-05-10,lost,,2026-06-23
LD002502,CMP0014,2026-05-14,New,,
LD002503,CMP0014,2026-05-15,Lost,,2026-06-05
LD002504,CMP0014,2026-05-17,Lost,,2026-06-01
LD002505,CMP0014,2026-05-22,Qualified,,
LD002506,CMP0014,2026-05-25,lost,,2026-07-03
LD002507,CMP0014,2026-06-02,New,,
LD002508,CMP0014,2026-06-03,lost,,2026-06-20
LD002509,CMP0014,2026-06-06,LOST,,2026-06-17
LD002510,CMP0014,2026-06-08,Qualified,,
LD002511,CMP0014,2026-06-11,won,346400.0,2026-08-02
LD002512,CMP0014,2026-06-14,new,,
LD002513,CMP0014,2026-06-14,New,,
LD002514,CMP0014,2026-06-15,new,,
LD002515,CMP0014,2026-06-22,proposal ,,
LD002516,CMP0014,2026-06-23,New,,
LD002517,CMP0014,2026-06-27,LOST,,2026-07-14
LD002518,CMP0014,2026-06-27,qualified,,
LD002519,CMP0014,2026-06-28,lost,,2026-07-07
LD002520,CMP0014,2026-07-01,NEW ,,
LD002521,CMP0014,2026-07-01,NEW ,,
LD002522,CMP0014,2026-07-04,new,,
LD002523,CMP0014,2026-07-04,NEW ,,
LD002524,CMP0015,2026-02-10,Qualified,,
LD002525,CMP0015,2026-02-10,Lost,,2026-03-20
LD002526,CMP0015,2026-02-10,Lost,,2026-03-07
LD002527,CMP0015,2026-02-10,new,,
LD002528,CMP0015,2026-02-10,qualified,,
LD002529,CMP0015,2026-02-10,Qualified,,
LD002530,CMP0015,2026-02-10,NEW ,,
LD002531,CMP0015,2026-02-10,Qualified,,
LD002532,CMP0015,2026-02-11,qualified,,
LD002533,CMP0015,2026-02-11,Lost,,2026-03-07
LD002534,CMP0015,2026-02-11,Qualified,,
LD002535,CMP0015,2026-02-11,lost,,2026-03-03
LD002536,CMP0015,2026-02-11,Proposal,,
LD002537,CMP0015,2026-02-11,Lost,,2026-03-14
LD002538,CMP0015,2026-02-11,Qualified,,
LD002539,CMP0015,2026-02-11,NEW ,,
LD002540,CMP0015,2026-02-11,Qualified,,
LD002541,CMP0015,2026-02-11,NEW ,,
LD002542,CMP0015,2026-02-11,NEW ,,
LD002543,CMP0015,2026-02-11,New,,
LD002544,CMP0015,2026-02-12,Lost,,2026-03-03
LD002545,CMP0015,2026-02-12,lost,,2026-03-12
LD002546,CMP0015,2026-02-12,qualified,,
LD002547,CMP0015,2026-02-12,lost,,2026-03-19
LD002548,CMP0015,2026-02-12,NEW ,,
LD002549,CMP0015,2026-02-12,new,,
LD002550,CMP0015,2026-02-12,NEW ,,
LD002551,CMP0015,2026-02-12,NEW ,,
LD002552,CMP0015,2026-02-12,qualified,,
LD002553,CMP0015,2026-02-12,lost,,2026-03-14
LD002554,CMP0015,2026-02-12,Lost,,2026-03-28
LD002555,CMP0015,2026-02-12,LOST,,2026-03-18
LD002556,CMP0015,2026-02-12,lost,,2026-03-21
LD002557,CMP0015,2026-02-12,New,,
LD002558,CMP0015,2026-02-12,proposal ,,
LD002559,CMP0015,2026-02-13,LOST,,2026-03-28
LD002560,CMP0015,2026-02-13,qualified,,
LD002561,CMP0015,2026-02-13,new,,
LD002562,CMP0015,2026-02-13,Qualified,,
LD002563,CMP0015,2026-02-13,LOST,,2026-03-11
LD002564,CMP0015,2026-02-13,LOST,,2026-03-06
LD002565,CMP0015,2026-02-13,new,,
LD002566,CMP0015,2026-02-13,Proposal,,
LD002567,CMP0015,2026-02-13,New,,
LD002568,CMP0015,2026-02-13,LOST,,2026-03-26
LD002569,CMP0015,2026-02-13,NEW ,,
LD002570,CMP0015,2026-02-13,lost,,2026-03-23
LD002571,CMP0015,2026-02-13,Lost,,2026-02-28
LD002572,CMP0015,2026-02-13,lost,,2026-02-22
LD002573,CMP0015,2026-02-13,LOST,,2026-03-15
LD002574,CMP0015,2026-02-14,qualified,,
LD002575,CMP0015,2026-02-14,lost,,2026-02-23
LD002576,CMP0015,2026-02-14,Lost,,2026-03-07
LD002577,CMP0015,2026-02-14,Won,178900.0,2026-03-27
LD002578,CMP0015,2026-02-14,Lost,,2026-03-20
LD002579,CMP0015,2026-02-14,Lost,,2026-02-21
LD002580,CMP0015,2026-02-14,lost,,2026-03-09
LD002581,CMP0015,2026-02-15,Qualified,,
LD002582,CMP0015,2026-02-15,qualified,,
LD002583,CMP0015,2026-02-15,New,,
LD002584,CMP0015,2026-02-15,new,,
LD002585,CMP0015,2026-02-16,New,,
LD002586,CMP0015,2026-02-16,LOST,,2026-04-01
LD002587,CMP0015,2026-02-16,new,,
LD002588,CMP0015,2026-02-16,LOST,,2026-03-07
LD002589,CMP0015,2026-02-16,Qualified,,
LD002590,CMP0015,2026-02-16,proposal ,,
LD002591,CMP0015,2026-02-17,NEW ,,
LD002592,CMP0015,2026-02-17,LOST,,2026-03-03
LD002593,CMP0015,2026-02-17,new,,
LD002594,CMP0015,2026-02-17,Lost,,2026-03-13
LD002595,CMP0015,2026-02-17,Qualified,,
LD002596,CMP0015,2026-02-17,qualified,,
LD002597,CMP0015,2026-02-17,New,,
LD002598,CMP0015,2026-02-17,Lost,,2026-02-26
LD002599,CMP0015,2026-02-18,Lost,,2026-03-19
LD002600,CMP0015,2026-02-18,Qualified,,
LD002601,CMP0015,2026-02-18,new,,
LD002602,CMP0015,2026-02-18,Lost,,2026-03-04
LD002603,CMP0015,2026-02-18,Qualified,,
LD002604,CMP0015,2026-02-18,new,,
LD002605,CMP0015,2026-02-18,New,,
LD002606,CMP0015,2026-02-18,proposal ,,
LD002607,CMP0015,2026-02-18,LOST,,2026-02-25
LD002608,CMP0015,2026-02-19,new,,
LD002609,CMP0015,2026-02-19,new,,
LD002610,CMP0015,2026-02-19,NEW ,,
LD002611,CMP0015,2026-02-19,qualified,,
LD002612,CMP0015,2026-02-19,new,,
LD002613,CMP0015,2026-02-19,lost,,2026-03-05
LD002614,CMP0015,2026-02-19,Lost,,2026-03-08
LD002615,CMP0015,2026-02-19,New,,
LD002616,CMP0015,2026-02-19,Proposal,,
LD002617,CMP0015,2026-02-19,LOST,,2026-03-08
LD002618,CMP0015,2026-02-19,proposal ,,
LD002619,CMP0015,2026-02-19,qualified,,
LD002620,CMP0015,2026-02-20,qualified,,
LD002621,CMP0015,2026-02-20,qualified,,
LD002622,CMP0015,2026-02-20,Lost,,2026-03-08
LD002623,CMP0015,2026-02-20,New,,
LD002624,CMP0015,2026-02-20,lost,,2026-03-09
LD002625,CMP0015,2026-02-20,qualified,,
LD002626,CMP0015,2026-02-20,LOST,,2026-04-04
LD002627,CMP0015,2026-02-21,lost,,2026-03-28
LD002628,CMP0015,2026-02-21,LOST,,2026-03-22
LD002629,CMP0015,2026-02-21,NEW ,,
LD002630,CMP0015,2026-02-21,qualified,,
LD002631,CMP0015,2026-02-21,NEW ,,
LD002632,CMP0015,2026-02-21,New,,
LD002633,CMP0015,2026-02-21,New,,
LD002634,CMP0015,2026-02-21,New,,
LD002635,CMP0015,2026-02-22,LOST,,2026-03-14
LD002636,CMP0015,2026-02-22,NEW ,,
LD002637,CMP0015,2026-02-22,new,,
LD002638,CMP0015,2026-02-22,new,,
LD002639,CMP0015,2026-02-22,new,,
LD002640,CMP0015,2026-02-23,lost,,2026-03-31
LD002641,CMP0015,2026-02-23,NEW ,,
LD002642,CMP0015,2026-02-23,NEW ,,
LD002643,CMP0015,2026-02-23,Qualified,,
LD002644,CMP0015,2026-02-23,NEW ,,
LD002645,CMP0015,2026-02-23,Qualified,,
LD002646,CMP0015,2026-02-23,LOST,,2026-04-07
LD002647,CMP0015,2026-02-23,new,,
LD002648,CMP0015,2026-02-23,lost,,2026-04-04
LD002649,CMP0015,2026-02-24,New,,
LD002650,CMP0015,2026-02-24,qualified,,
LD002651,CMP0015,2026-02-24,New,,
