campaign_id,report_date,impressions,clicks,spend_zar
CMP0022,2026-06-15,7806,100,1206.13
CMP0003,2026-06-14,3292,21,2087.59
CMP0001,2026-07-20,1684,37,712.1
CMP0022,2026-05-06,5996,83,1112.98
CMP0001,2026-05-30,1427,25,471.74
CMP0004,2026-07-30,844,49,1058.63
CMP0011,2026-03-23,1804,84,1425.54
CMP0020,2025-12-04,914,54,1287.38
CMP0018,2026-05-31,6518,44,1763.41
CMP0008,2026-05-10,26976,298,2024.45
CMP0013,2026-02-10,38267,385,3162.45
CMP0019,2026-03-15,21726,211,1713.44
CMP0027,2026-05-10,2921,19,1492.14
CMP0023,2026-03-09,812,38,865.71
CMP0026,2026-07-10,2139,51,764.41
CMP0030,2026-03-16,13657,147,1464.19
CMP0031,2026-05-18,12633,173,1414.08
CMP0029,2026-03-11,10714,116,864.97
CMP0032,2026-01-14,5225,96,1542.69
CMP0031,2026-05-31,14284,138,1157.54
CMP0014,2026-04-28,19019,166,1169.03
CMP0008,2026-05-07,31531,340,2413.27
CMP0029,2026-06-05,8333,100,980.7
CMP0026,2026-07-01,2336,40,784.97
CMP0001,2026-04-25,1047,25,530.4
CMP0024,2026-03-18,10791,177,3240.3
CMP0016,2026-02-01,1934,91,1341.8
CMP0026,2026-05-21,1495,35,725.97
CMP0026,2026-06-13,1407,30,607.76
CMP0012,2025-11-22,1238,49,860.57
CMP0021,2026-06-11,4775,33,1348.49
CMP0028,2026-07-17,2260,127,3058.48
CMP0031,2026-06-04,18938,217,1678.74
CMP0032,2026-01-13,3712,82,1466.47
CMP0021,2026-04-29,4722,29,1467.99
CMP0012,2025-11-23,1647,54,794.3
CMP0028,2026-03-04,2142,109,2793.5
CMP0019,2026-02-05,25332,302,2187.26
CMP0020,2025-11-07,1214,65,1295.09
CMP0033,2026-05-20,3748,83,1341.71
CMP0017,2026-02-26,16095,282,3110.7
CMP0015,2026-03-20,40737,394,2880.43
CMP0015,2026-05-29,28207,383,3045.72
CMP0013,2026-01-29,31199,404,3124.46
CMP0021,2026-05-24,2293,15,900.96
CMP0028,2025-12-28,1791,86,2310.94
CMP0001,2026-03-15,1804,37,542.23
CMP0014,2026-02-12,15394,132,1122.63
CMP0021,2026-05-19,5625,31,1208.4
CMP0032,2025-12-08,4069,75,1477.17
CMP0030,2026-03-03,11484,149,1572.46
CMP0003,2026-05-09,5266,37,2154.03
CMP0013,2026-01-31,19124,238,2068.23
CMP0025,2026-01-18,16352,228,1895.17
CMP0016,2026-03-10,4201,147,2116.0
CMP0011,2026-04-24,1561,67,1287.96
CMP0016,2026-01-04,2723,108,1281.68
CMP0003,2026-06-24,5135,32,2493.02
CMP0019,2025-11-22,15548,185,1566.16
CMP0009,2026-01-12,23919,274,1690.7
CMP0024,2026-04-07,8302,173,3187.89
CMP0028,2026-02-26,1624,94,2811.5
CMP0014,2026-06-15,14508,151,1080.25
CMP0019,2025-12-24,24769,257,1948.27
CMP0001,2026-06-11,1582,31,641.79
CMP0008,2026-04-21,42999,352,2505.92
CMP0014,2026-06-01,14845,137,1072.36
CMP0026,2026-03-10,1346,32,659.93
CMP0005,2026-04-18,11366,119,1175.91
CMP0010,2026-05-10,1697,74,1880.37
CMP0032,2026-03-26,4825,92,1690.3
CMP0021,2026-08-05,4831,32,1382.23
CMP0002,2026-04-08,3280,114,2722.71
CMP0033,2026-04-23,5638,96,1499.48
CMP0011,2026-04-19,1300,47,981.81
CMP0014,2026-06-05,17257,155,1142.76
CMP0029,2026-01-08,10433,101,992.8
CMP0023,2026-03-06,930,42,765.89
CMP0019,2025-12-02,21775,272,2009.07
CMP0026,2026-04-30,2739,47,695.13
CMP0018,2026-05-24,6448,36,2133.04
CMP0008,2026-04-08,44004,350,2637.81
CMP0005,2026-02-13,23579,204,1517.88
CMP0008,2026-03-13,36309,323,2286.13
CMP0002,2026-04-09,3071,132,2836.81
CMP0031,2026-06-03,17362,215,1676.86
CMP0016,2025-12-07,3524,116,1589.07
CMP0028,2026-01-19,1818,105,2743.11
CMP0033,2026-04-12,3707,77,1251.78
CMP0027,2026-02-03,5596,37,2413.42
CMP0026,2026-03-22,1463,31,516.29
CMP0016,2025-12-13,2043,94,1337.18
CMP0018,2026-06-12,9314,60,2790.12
CMP0019,2026-02-08,22799,232,1749.09
CMP0018,2026-06-06,6205,37,1662.28
CMP0032,2026-02-19,4091,85,1550.93
CMP0024,2025-11-13,8200,177,2999.66
CMP0031,2026-05-02,13034,142,1120.22
CMP0023,2026-04-16,1092,50,879.65
CMP0030,2026-05-08,11436,150,1472.85
CMP0009,2026-03-11,17215,233,1633.45
CMP0018,2026-04-22,9374,59,2668.26
CMP0018,2026-05-05,11527,65,2827.14
CMP0003,2026-06-18,7133,38,2725.73
CMP0014,2026-04-04,9089,76,777.52
CMP0012,2026-03-21,1486,62,857.17
CMP0001,2026-03-17,2546,50,662.57
CMP0032,2026-01-17,3263,76,1314.77
CMP0017,2026-02-18,9441,213,2551.23
CMP0019,2026-02-16,18239,214,1904.52
CMP0026,2026-03-03,2053,40,732.19
CMP0010,2026-06-06,1616,87,1734.53
CMP0017,2026-03-23,11845,269,3243.69
CMP0005,2026-01-25,14680,166,1231.6
CMP0015,2026-04-23,36008,444,3314.93
CMP0022,2026-08-15,7602,111,1042.94
CMP0031,2026-08-12,19320,198,1533.51
CMP0007,2026-01-10,8072,87,792.03
CMP0017,2026-03-17,12481,244,2990.05
CMP0024,2026-02-18,10116,169,2851.11
CMP0021,2026-08-29,4216,21,938.58
CMP0016,2026-02-18,3146,119,2129.65
CMP0014,2026-05-27,15804,154,1243.85
CMP0020,2026-01-03,599,28,915.07
CMP0031,2026-05-25,17618,191,1582.94
CMP0015,2026-04-01,37085,386,3048.5
CMP0014,2026-07-04,15179,129,860.01
CMP0030,2026-06-21,13628,131,1141.53
CMP0007,2026-01-29,6838,94,1256.9
CMP0001,2026-05-17,2357,38,582.84
CMP0026,2026-04-11,1501,32,539.49
CMP0019,2026-01-11,11938,171,1433.72
CMP0029,2026-01-04,5960,69,662.83
CMP0005,2026-02-24,18697,146,1583.46
CMP0008,2026-03-31,31093,327,2407.17
CMP0010,2026-04-27,1957,102,2417.54
CMP0001,2026-04-10,2042,46,676.02
CMP0011,2026-05-01,2375,90,1528.57
CMP0003,2026-07-21,7311,46,2981.2
CMP0007,2026-02-16,6611,89,1006.56
CMP0001,2026-03-31,2719,51,740.96
CMP0005,2026-06-11,23754,242,1776.12
CMP0018,2026-06-04,9036,50,2417.78
CMP0017,2026-01-26,12768,249,2821.91
CMP0020,2025-12-02,1117,54,1487.08
CMP0003,2026-06-22,8381,55,2770.71
CMP0014,2026-06-30,20415,168,1273.14
CMP0019,2025-11-21,26052,265,1846.29
CMP0008,2026-04-30,25285,266,2162.14
CMP0011,2026-01-02,1619,70,1324.3
CMP0023,2025-12-11,1131,45,845.03
CMP0003,2026-05-05,4566,32,2765.77
CMP0006,2026-03-08,33954,350,2571.38
CMP0001,2026-03-16,2772,46,709.98
CMP0025,2025-12-18,20714,289,2069.23
CMP0011,2026-04-03,1312,58,1233.31
CMP0029,2026-04-24,7460,99,1074.36
CMP0014,2026-01-20,14407,137,1052.1
CMP0007,2026-02-05,11038,117,1033.58
CMP0025,2026-01-23,21513,301,2133.5
CMP0005,2026-05-29,19770,218,1831.81
CMP0027,2026-01-10,4518,26,1541.34
CMP0027,2026-05-22,4236,28,2373.55
CMP0016,2026-02-22,3054,108,1631.41
CMP0027,2026-01-29,5659,31,2508.54
CMP0002,2026-04-22,3318,126,2975.06
CMP0023,2026-02-10,654,31,816.72
CMP0017,2026-02-15,8428,170,1914.28
CMP0028,2026-07-12,1855,101,2294.4
CMP0028,2026-04-19,2669,108,2432.56
CMP0019,2026-02-04,20424,260,1854.24
CMP0011,2026-02-27,1422,68,1278.11
CMP0012,2026-02-20,1662,74,1193.4
CMP0017,2026-04-02,13145,221,2722.35
CMP0031,2026-08-17,14221,193,1547.13
CMP0022,2026-05-24,5582,94,996.63
CMP0027,2026-01-04,1980,12,1510.03
CMP0012,2026-01-01,2727,92,1313.26
CMP0021,2026-07-13,3653,23,1311.46
CMP0019,2026-02-25,19382,262,1940.06
CMP0023,2026-03-02,978,37,772.25
CMP0014,2026-04-15,14769,124,1031.42
CMP0017,2026-03-27,12610,290,3186.36
CMP0033,2026-04-01,5086,108,1662.28
CMP0028,2026-05-31,1597,83,2072.33
CMP0008,2026-05-19,34743,367,2653.98
CMP0019,2025-12-21,22196,246,1662.78
CMP0023,2026-01-16,1098,50,797.16
CMP0012,2025-12-26,2210,86,1213.6
CMP0003,2026-08-17,6132,35,2858.32
CMP0027,2025-12-10,5806,35,2431.54
CMP0026,2026-03-15,1428,33,579.68
CMP0011,2025-12-20,1461,60,1103.45
CMP0025,2025-11-27,21807,249,2082.49
CMP0011,2025-12-15,2081,69,1339.07
CMP0025,2025-12-11,22098,292,2403.95
CMP0028,2026-02-28,1772,81,2329.74
CMP0028,2026-03-18,3048,123,2884.46
CMP0030,2026-02-22,10812,113,1066.77
CMP0020,2025-10-24,1394,62,1375.06
CMP0033,2026-05-09,3483,72,1102.77
CMP0006,2026-01-12,49582,463,3370.38
CMP0018,2026-05-30,9857,48,2060.67
CMP0019,2026-01-29,23253,285,2062.2
CMP0031,2026-04-04,13284,154,1184.0
CMP0011,2026-01-05,2548,85,1417.52
CMP0024,2026-02-08,6723,131,2554.05
CMP0001,2026-04-17,2456,51,713.91
CMP0001,2026-02-28,1815,37,586.6
CMP0025,2026-01-03,21059,215,1584.79
CMP0009,2026-01-09,26774,274,1958.86
CMP0009,2026-01-22,17642,251,1662.2
CMP0004,2026-07-05,615,34,652.49
CMP0012,2026-02-14,1193,53,889.35
CMP0028,2026-06-19,2183,100,2807.06
CMP0033,2026-07-05,3101,74,1113.98
CMP0025,2026-02-04,25063,254,2104.68
CMP0009,2026-01-03,15065,191,1255.61
CMP0009,2025-12-26,17584,223,1645.75
CMP0005,2026-02-06,21445,207,1828.32
CMP0005,2026-02-21,15185,137,1270.57
CMP0005,2026-03-03,19979,176,1578.8
CMP0024,2026-02-10,6511,153,3029.98
CMP0019,2026-01-26,28632,300,2272.9
CMP0021,2026-05-22,3984,22,1364.76
CMP0008,2026-07-10,43098,361,2447.71
CMP0021,2026-07-02,5528,27,1336.89
CMP0012,2026-01-20,2031,91,1185.98
CMP0011,2026-04-06,1850,65,1450.76
CMP0020,2025-12-27,514,28,983.04
CMP0003,2026-06-15,7164,36,2734.0
CMP0007,2026-02-08,7629,82,790.74
CMP0033,2026-06-30,3969,86,1336.52
CMP0031,2026-04-27,16003,200,1471.54
CMP0006,2026-02-05,48284,420,3048.58
CMP0032,2025-10-31,4353,85,1568.4
CMP0027,2026-05-26,5778,35,2174.35
CMP0005,2026-03-21,22695,176,1371.42
CMP0028,2026-05-15,2849,119,3041.77
CMP0031,2026-07-23,16521,230,1645.87
CMP0020,2025-10-23,1386,69,1479.46
CMP0019,2026-01-10,22956,243,1759.71
CMP0003,2026-08-14,5757,35,2781.75
CMP0001,2026-07-17,2889,53,777.96
CMP0025,2025-12-03,24663,323,2441.81
CMP0031,2026-08-23,14164,140,1171.96
CMP0018,2026-04-29,10038,57,2388.11
CMP0016,2026-02-09,3603,140,2100.8
CMP0015,2026-06-11,29360,398,3058.67
CMP0013,2026-02-18,29583,350,3020.77
CMP0027,2026-01-31,4353,31,1646.5
CMP0019,2025-12-10,21335,268,2156.79
CMP0008,2026-07-08,26393,300,2150.17
CMP0033,2026-05-12,5914,114,1465.31
CMP0029,2026-01-12,7692,89,924.33
CMP0024,2025-12-25,9999,183,3338.45
CMP0027,2026-02-15,2813,20,1563.36
CMP0028,2026-01-04,1752,95,2387.84
CMP0014,2026-04-03,13999,159,1211.24
CMP0003,2026-04-22,7524,45,2909.38
CMP0008,2026-03-08,26187,296,1896.89
CMP0014,2026-06-10,17290,139,1152.16
CMP0015,2026-04-12,32094,315,2253.87
CMP0022,2026-08-05,7764,105,1216.9
CMP0022,2026-06-12,5126,98,1160.64
CMP0026,2026-04-19,2289,42,551.24
CMP0018,2026-05-26,9780,69,2841.98
CMP0004,2026-07-28,1210,51,824.75
CMP0024,2026-02-26,7672,171,3045.37
CMP0024,2026-03-21,8034,151,2474.2
CMP0015,2026-06-10,35534,417,3178.05
CMP0017,2026-05-17,11013,177,2030.5
CMP0001,2026-03-02,1547,37,757.87
CMP0028,2026-01-16,2144,101,3181.59
CMP0013,2026-03-14,18463,215,1870.01
CMP0003,2026-04-02,7925,49,2962.7
CMP0008,2026-06-23,28184,318,2142.79
CMP0008,2026-06-25,35281,340,2352.3
CMP0031,2026-03-25,19140,194,1572.21
CMP0028,2026-02-10,2130,95,2693.92
CMP0027,2026-03-17,7454,42,2360.24
CMP0018,2026-03-26,6860,49,2555.58
CMP0030,2026-02-06,11700,166,1656.58
CMP0010,2026-06-23,1965,83,2043.95
CMP0005,2026-02-05,21330,197,1497.58
CMP0006,2026-04-01,52060,456,3365.96
CMP0005,2026-06-10,18308,180,1568.68
CMP0030,2026-02-03,18715,194,1603.56
CMP0020,2025-12-29,1059,59,1203.85
CMP0010,2026-05-14,2595,107,2524.0
CMP0029,2026-05-12,9452,9480,1017.17
CMP0023,2025-12-13,631,25,561.07
CMP0011,2026-05-05,2199,93,1273.42
CMP0030,2026-05-10,13351,131,1338.4
CMP0012,2026-02-07,998,47,784.46
CMP0006,2026-03-11,33120,377,2879.6
CMP0010,2026-05-07,1848,104,2387.4
CMP0027,2026-04-15,7383,37,2186.26
CMP0008,2026-02-28,23979,236,1791.01
CMP0003,2026-04-30,5625,40,2784.89
CMP0020,2026-01-02,1467,59,1418.43
CMP0032,2025-11-27,3773,87,1400.96
CMP0021,2026-05-04,5944,29,1379.94
CMP0019,2026-02-07,18416,192,1523.73
CMP0033,2026-06-23,4415,103,1452.36
CMP0026,2026-05-07,1498,30,653.11
CMP0008,2026-06-14,30213,263,1844.61
CMP0007,2026-01-26,7716,100,1040.58
CMP0033,2026-06-12,5462,115,1670.43
CMP0022,2026-05-02,5957,95,973.72
CMP0028,2026-01-17,1180,66,2296.82
CMP0008,2026-02-23,31920,325,2402.65
CMP0001,2026-07-12,1438,31,514.42
CMP0007,2026-03-01,6329,83,903.15
CMP0008,2026-01-25,25802,277,1846.35
CMP0021,2026-08-04,7042,40,1454.21
CMP0001,2026-04-03,2292,48,676.23
CMP0022,2026-08-13,6736,118,1294.88
CMP0031,2026-07-21,14677,164,1337.48
CMP0032,2026-02-12,6693,108,1543.53
CMP0016,2025-12-08,3248,139,2012.14
CMP0001,2026-02-26,2655,59,745.31
CMP0028,2026-01-09,2681,109,3113.31
CMP0020,2026-01-08,1098,60,1342.31
CMP0005,2026-05-14,17817,174,1466.45
CMP0023,2026-03-21,571,24,642.43
CMP0018,2026-06-26,12004,72,2814.99
CMP0030,2026-01-23,19346,193,1626.51
CMP0017,2026-02-09,14508,302,3236.86
CMP0016,2026-02-27,3855,128,1963.04
CMP0021,2026-05-28,4527,23,1240.42
CMP0002,2026-05-05,3272,141,2797.37
CMP0004,2026-06-19,862,46,883.36
CMP0010,2026-05-01,2110,89,2083.2
CMP0006,2026-03-24,47225,433,3035.08
CMP0030,2026-01-10,8607,113,1070.71
CMP0003,2026-07-22,8837,52,3095.15
CMP0019,2026-02-19,23657,321,2300.38
CMP0018,2026-03-07,5738,36,1711.29
CMP0001,2026-02-18,1933,41,791.09
CMP0032,2026-01-18,3600,73,1227.54
CMP0024,2026-01-17,4362,100,2324.14
CMP0033,2026-04-21,4391,103,1602.66
CMP0011,2026-03-17,2272,79,1524.1
CMP0031,2026-03-24,14555,208,1664.75
CMP0012,2026-03-14,1371,60,909.23
CMP0027,2026-05-08,6367,35,2099.51
CMP0026,2026-03-07,1516,28,622.97
CMP0032,2026-03-06,4196,79,1400.96
CMP0014,2026-03-31,13487,155,1005.15
CMP0025,2025-12-12,27627,274,2180.9
CMP0009,2026-02-02,19165,232,1717.31
CMP0011,2025-12-23,2444,90,1488.01
CMP0010,2026-04-25,1303,73,1807.76
CMP0021,2026-07-09,3577,25,1393.0
CMP0014,2026-05-11,13242,152,1184.3
CMP0031,2026-07-26,16550,166,1165.59
CMP0010,2026-06-02,1715,90,2054.51
CMP0024,2026-01-15,10197,172,3307.93
CMP0008,2026-03-06,31144,328,2154.33
CMP0024,2026-01-09,8456,198,3248.37
CMP0004,2026-06-27,832,34,676.67
CMP0003,2026-06-19,3198,20,2467.94
CMP0014,2026-06-26,14032,132,1149.8
CMP0027,2026-04-05,2528,14,1497.63
CMP0019,2026-02-12,23543,268,1969.62
CMP0001,2026-02-04,3044,57,690.31
CMP0003,2026-04-13,8010,55,3102.18
CMP0013,2026-02-15,17640,235,2065.2
CMP0006,2026-02-06,55977,432,3256.26
CMP0022,2026-07-30,6996,104,1162.27
CMP0028,2025-12-26,1836,99,2772.72
CMP0032,2025-12-16,4267,99,1542.5
CMP0018,2026-06-28,7376,38,1776.62
CMP0001,2026-04-12,1517,32,589.09
CMP0003,2026-08-09,5064,33,2303.96
CMP0026,2026-06-01,2253,44,686.29
CMP0022,2026-04-15,6389,122,1250.98
CMP0006,2026-02-20,52054,414,3146.55
CMP0024,2025-11-14,9937,168,3245.24
CMP0027,2026-04-30,7292,40,2160.63
CMP0031,2026-03-11,17743,191,1571.91
CMP0016,2026-01-25,1815,82,1401.58
CMP0001,2026-07-30,2513,41,653.5
CMP0008,2026-02-24,39839,311,2324.28
CMP0026,2026-05-26,2810,55,645.19
CMP0017,2026-02-08,7726,177,1913.47
CMP0009,2026-03-24,21807,291,2074.36
CMP0030,2026-01-21,11019,158,1754.47
CMP0022,2026-08-06,7672,109,1323.51
CMP0027,2026-03-02,6160,37,2355.06
CMP0018,2026-03-24,8069,51,2321.11
CMP0014,2026-04-05,10413,97,881.94
CMP0020,2025-12-20,879,49,982.45
CMP0012,2026-03-03,2593,89,1145.92
CMP0021,2026-06-14,3034,19,1098.01
CMP0017,2026-05-21,18006,295,3253.17
CMP0015,2026-05-01,46684,452,3431.31
CMP0021,2026-08-08,3107,19,1002.24
CMP0012,2025-12-23,1798,65,1069.84
CMP0012,2025-12-13,1840,75,975.8
CMP0029,2026-04-20,11531,114,1022.36
CMP0019,2026-02-15,16868,175,1478.1
CMP0029,2026-04-29,9186,103,1078.26
CMP0004,2026-08-07,840,48,856.97
CMP0011,2026-01-18,1241,42,1015.7
CMP0018,2026-03-27,9752,69,2838.7
CMP0019,2026-02-21,13184,181,1424.73
CMP0013,2026-01-12,26342,352,2839.89
CMP0012,2025-12-04,1870,68,1147.82
CMP0016,2026-01-20,3009,124,1905.17
CMP0014,2026-03-24,13000,133,1113.8
CMP0033,2026-07-15,4728,112,1711.34
CMP0027,2026-03-20,6190,38,2101.29
CMP0032,2025-12-22,3903,70,1610.1
CMP0001,2026-06-03,3354,58,681.98
CMP0029,2026-01-05,8007,94,934.71
CMP0033,2026-05-29,4176,98,1635.68
CMP0008,2026-02-19,32013,283,2163.26
CMP0004,2026-07-10,813,46,924.17
CMP0011,2026-03-22,1542,59,1094.01
CMP0012,2025-12-24,1931,79,1075.99
CMP0027,2026-03-03,7584,45,2349.97
CMP0030,2026-01-27,15084,183,1802.1
CMP0011,2026-01-19,1280,61,1221.67
CMP0011,2025-12-28,909,38,1091.06
CMP0032,2025-11-15,2370,56,1077.57
CMP0023,2025-12-21,839,36,650.26
CMP0029,2026-06-14,5782,75,739.27
CMP0028,2026-01-15,2617,118,3130.84
CMP0027,2026-04-04,4474,27,1489.62
CMP0028,2026-04-24,1888,97,2760.26
CMP0022,2026-04-25,5101,73,863.62
CMP0020,2025-10-14,973,57,1184.98
CMP0021,2026-04-25,2293,16,923.6
CMP0007,2026-01-24,6282,74,860.53
CMP0028,2026-07-25,1895,89,2324.94
CMP0029,2026-01-15,10105,107,1019.73
CMP0031,2026-03-10,20534,200,1430.98
CMP0005,2026-04-24,18209,208,1764.6
CMP0022,2026-05-05,6500,118,1324.04
CMP0005,2026-01-24,13299,123,1220.43
CMP0005,2026-05-27,19883,209,1714.57
CMP0031,2026-05-22,17156,182,1635.39
CMP0032,2025-11-10,4981,80,1508.02
CMP0031,2026-07-20,13744,179,1388.09
CMP0024,2026-01-24,4944,117,2490.78
CMP0030,2026-02-01,13385,146,1357.77
CMP0008,2026-06-22,36861,351,2632.95
CMP0028,2026-01-26,2371,107,2823.07
CMP0017,2026-03-28,8217,190,2230.98
CMP0028,2026-03-10,2589,111,2896.81
CMP0016,2026-02-16,3962,153,2034.39
CMP0003,2026-04-10,9289,50,3138.62
CMP0003,2026-03-17,7004,37,2879.64
CMP0021,2026-04-20,4551,27,1295.48
CMP0014,2026-05-30,10199,96,917.01
CMP0014,2026-05-16,8216,91,789.05
CMP0028,2026-07-18,1702,101,2272.11
CMP0024,2026-03-29,6611,118,2314.99
CMP0005,2026-06-25,23475,182,1642.13
CMP0013,2026-02-05,32225,393,2937.51
CMP0022,2026-08-09,5609,86,1057.64
CMP0005,2026-05-08,25089,208,1747.18
CMP0028,2026-02-03,2061,96,2813.78
CMP0009,2026-02-04,19812,273,2044.99
CMP0011,2026-02-03,2474,80,1539.44
CMP0001,2026-03-30,1490,33,662.58
CMP0006,2026-03-20,51036,475,3437.39
CMP0011,2026-04-09,1849,77,1494.6
CMP0030,2025-12-16,13791,164,1559.89
CMP0025,2026-02-12,18654,254,2172.75
CMP0017,2026-04-24,13673,273,3248.3
CMP0001,2026-04-29,2495,48,687.56
CMP0022,2026-08-11,6488,113,1403.99
CMP0011,2026-02-18,1115,49,1330.7
CMP0022,2026-08-26,7548,119,1384.9
CMP0007,2026-02-11,6422,88,1077.75
CMP0023,2025-12-02,852,30,820.6
CMP0014,2026-01-26,15870,148,1263.24
CMP0014,2026-06-07,14060,112,945.12
CMP0016,2025-12-05,4260,151,2062.31
CMP0020,2025-10-21,863,51,1227.28
CMP0005,2026-06-14,18897,147,1131.53
CMP0032,2026-02-03,4486,99,1602.34
CMP0008,2026-06-07,28689,266,1884.54
CMP0018,2026-03-10,9305,53,2515.55
CMP0032,2025-12-01,5373,98,1379.05
CMP0027,2026-04-29,5047,29,1951.9
CMP0017,2026-04-17,10977,254,2750.03
CMP0028,2026-03-09,1899,96,2844.1
CMP0032,2026-02-13,5859,97,1761.31
CMP0022,2026-05-31,4979,94,1043.98
CMP0005,2026-03-09,18924,171,1561.41
CMP0030,2026-04-17,18360,183,1717.54
CMP0001,2026-06-06,2159,39,547.79
CMP0016,2026-02-13,2641,117,1844.71
CMP0003,2026-06-01,7539,43,2906.45
CMP0011,2026-02-19,1932,73,1512.68
CMP0003,2026-05-02,4267,27,2217.72
CMP0021,2026-08-06,4791,28,1222.78
CMP0008,2026-03-23,39942,367,2553.77
CMP0011,2026-04-05,826,36,939.71
CMP0024,2026-01-20,10767,177,3289.24
CMP0023,2025-12-14,651,30,593.52
CMP0031,2026-04-26,11179,146,1210.34
CMP0001,2026-07-28,2986,58,804.51
CMP0005,2026-02-01,14219,146,1302.35
CMP0027,2026-04-03,6651,36,2158.9
CMP0013,2026-01-16,31381,349,3021.1
CMP0030,2026-04-23,12607,180,1789.16
CMP0030,2026-06-08,16138,169,1726.44
CMP0009,2026-03-18,17967,249,1870.05
CMP0022,2026-06-28,4891,93,1044.32
CMP0033,2026-05-04,4359,89,1432.56
CMP0030,2026-05-09,12651,136,1328.02
CMP0024,2026-04-08,9912,172,2737.95
CMP0014,2026-06-12,12869,145,1155.13
CMP0015,2026-03-13,36405,434,3073.64
CMP0016,2025-12-14,2265,95,1339.21
CMP0015,2026-02-23,27799,375,2949.42
CMP0011,2026-02-07,988,47,1120.32
CMP0027,2026-02-26,4728,26,2430.21
CMP0032,2026-01-12,5646,115,1632.34
CMP0023,2025-12-22,800,35,818.83
CMP0003,2026-08-15,4598,32,1932.18
CMP0005,2026-05-06,19843,174,1466.03
CMP0003,2026-04-25,4602,23,2028.99
CMP0008,2026-01-27,33446,367,2396.8
CMP0001,2026-02-25,1637,36,661.71
CMP0025,2025-12-06,18250,226,1751.33
CMP0028,2026-01-18,1301,71,2052.08
CMP0005,2026-06-28,15268,157,1168.66
CMP0032,2025-11-24,4897,106,1759.92
CMP0011,2025-12-26,2446,83,1494.44
CMP0028,2026-04-07,2351,110,2761.11
CMP0005,2026-05-02,18372,162,1353.67
CMP0013,2026-03-13,26364,343,3013.89
CMP0009,2026-03-23,23723,273,1917.97
CMP0017,2026-05-09,11377,191,2286.29
CMP0033,2026-07-04,3664,77,1043.11
CMP0003,2026-04-21,8027,50,3113.27
CMP0017,2026-05-29,13341,298,3181.35
CMP0029,2026-04-28,8826,115,1083.92
CMP0001,2026-06-09,2006,37,718.13
CMP0020,2025-11-23,748,44,957.98
CMP0026,2026-07-16,2227,38,708.96
CMP0017,2026-05-27,11408,267,2983.88
CMP0027,2026-01-27,5222,33,2431.26
CMP0028,2026-06-11,2154,118,3189.92
CMP0028,2025-12-31,1968,100,2716.48
CMP0005,2026-05-23,15975,156,1236.57
CMP0023,2025-12-30,1365,55,855.5
CMP0005,2026-05-17,11577,131,1187.08
CMP0006,2026-03-12,44936,355,2761.42
CMP0002,2026-04-23,3518,136,3087.14
CMP0025,2026-02-01,16847,200,1699.72
CMP0001,2026-07-05,1421,33,587.09
CMP0005,2026-06-06,14247,142,1291.0
CMP0016,2025-12-25,3631,136,2031.3
CMP0031,2026-08-31,16911,191,1550.98
CMP0032,2026-02-24,5636,104,1670.6
CMP0016,2026-01-10,2054,79,1355.9
CMP0004,2026-06-08,1122,50,862.09
CMP0010,2026-06-15,2146,121,2561.34
CMP0013,2026-01-04,29163,280,2367.45
CMP0029,2026-01-24,6705,73,818.27
CMP0013,2026-03-07,24327,282,2282.35
CMP0030,2026-05-24,13596,140,1281.49
CMP0024,2026-02-22,5930,115,2247.72
CMP0006,2026-03-07,29828,305,2168.13
CMP0025,2026-02-13,29064,298,2336.06
CMP0027,2026-03-25,5968,39,2429.32
CMP0002,2026-05-27,3063,135,3019.73
CMP0007,2025-12-28,7608,77,799.02
CMP0017,2026-01-25,8402,200,2456.53
CMP0025,2026-01-19,27635,293,2262.46
CMP0023,2026-03-14,804,31,617.48
CMP0018,2026-06-07,8881,53,1918.29
CMP0016,2026-02-03,3708,163,2167.11
CMP0008,2026-03-10,33583,318,2252.83
CMP0031,2026-04-10,16257,211,1398.48
CMP0001,2026-04-24,1822,36,634.7
CMP0008,2026-03-15,26563,272,1885.0
CMP0015,2026-03-30,35299,445,3322.21
CMP0017,2026-05-15,11944,210,2604.92
CMP0002,2026-05-23,2945,107,2400.75
CMP0021,2026-05-30,6852,36,1050.3
CMP0017,2026-04-13,12763,230,2589.67
CMP0033,2026-06-28,3624,65,1174.21
CMP0028,2026-06-24,2451,109,2907.19
CMP0026,2026-04-02,2001,38,710.23
CMP0032,2025-12-17,4201,91,1609.38
CMP0018,2026-04-24,10427,59,2494.7
CMP0030,2026-03-15,8844,106,1121.54
CMP0028,2026-06-21,1467,73,2182.4
CMP0030,2026-02-28,14291,166,1353.0
CMP0012,2025-12-21,1581,52,822.4
CMP0023,2025-11-29,742,28,531.53
CMP0011,2026-02-02,1113,53,1234.9
CMP0025,2026-01-24,20564,234,1933.9
CMP0005,2026-02-11,23794,189,1619.92
CMP0008,2026-03-18,33941,366,2545.55
CMP0029,2026-05-03,5767,78,748.07
CMP0013,2026-02-14,18460,237,1975.98
CMP0014,2026-01-18,10942,92,815.79
CMP0029,2026-05-01,9746,111,1078.78
CMP0001,2026-06-05,2588,52,705.46
CMP0024,2025-12-06,4831,100,2120.29
CMP0012,2026-01-19,1758,79,1062.14
CMP0026,2026-03-11,2322,50,666.11
CMP0031,2026-03-26,18082,197,1439.65
CMP0014,2026-02-18,15592,157,1163.58
